conversation_id,customer_tweet_id,support_tweet_id,customer_message,support_response,customer_created_at,support_created_at,customer_length,support_length
1041201,1354452,1354454,"@AmazonHelp Order Number: 407-7098094-7489900
Order Placed: 20 Sep 2017
Order Total: Rs.8820.00
Carrier: India Post (ET600308835IN)
i was out of station","@435859 Please don't provide your order/account details, we consider it to be personal info. Our page is visible to the public. ^KA",2017-10-28 04:24:31+00:00,2017-10-28 04:40:53+00:00,152,131
505774,505769,505770,@AmazonHelp Obrigada. Ficarei no aguardo,@236019 Imagina Gabrielle. Por favor nos mantenha informados. 🙂 ^NB,2017-12-01 21:40:22+00:00,2017-12-01 21:42:53+00:00,40,67
2337732,2337731,2337733,@AmazonHelp Thanks- just left feedback,@676347 Thank for submitting the feedback. We will work on this. I hope the package inside is in good condition. ^GK,2017-10-20 06:04:29+00:00,2017-10-20 06:21:53+00:00,38,116
2288310,2288309,2288312,"@AmazonHelp Non, parce que je ne vais pas déranger ma gardienne a 21h30. J'ai paye 5€ de plus pour être livrée ce soir","@664810 Je vous prie dans ce cas-là de le signaler à notre SAV afin de vérifier ce qu'il en est via: https://t.co/hgIrz98cdI .
^KE",2017-10-19 19:33:13+00:00,2017-10-19 19:46:30+00:00,118,130
2536460,2537486,2537487,@AmazonHelp @25740 information given and spoke with Call center. Did not workout. Pathetic stage of customer handling. Living mercy of courier boy when ever he will come. Damn care about customer time  . Never buy from amazon @115821 @98474,@721559 I understand you had an unpleasant experience with our courier services. Please confirm if you have provided your details in the link shared earlier by 'AU' so we take a closer look at this. ^SF,2017-11-16 09:13:18+00:00,2017-11-16 09:42:34+00:00,240,202
1800805,1800802,1800800,@AmazonHelp Yes,@356734 Can you please confirm who the carrier is for your shipment: https://t.co/Y5jpI9gRhE? ^ST,2017-10-18 01:20:07+00:00,2017-10-18 01:27:00+00:00,15,97
62136,62144,62150,@AmazonHelp ahora el msj q sale es q estan preparando el envio eso kiere decir q si esta mi pedido xq lo hize alas 12:15 y asta ahorita no recivo correo ni mensaje,"@130233 Hola Grafo,el pedido es cobrado hasta que es enviado. Antes de eso lo que puede que veas es una autorización,que se libera según las políticas de tu banco. Puedes contactarnos para verificar que el pedido esté cancelado si aún no lo está: https://t.co/beR78zMMYB ^JD",2017-11-23 04:02:32+00:00,2017-11-23 04:18:29+00:00,163,274
2897585,2897583,2897582,@AmazonHelp Hello thanks for the reply. What’s your customer service phone number?,@802827 We may be reached via phone or chat here: https://t.co/Q7Ftz6nj80 ^RO,2017-11-28 17:03:19+00:00,2017-11-28 17:06:01+00:00,82,77
1214474,1214459,1214460,@AmazonHelp Nothing. I couldn't find how to speak to anyone. The postage label expects me to add a postage amount it seems.,"@203021 Hmm, ok please contact us here: https://t.co/JzP7hlA23B. ^MC",2017-10-26 10:19:18+00:00,2017-10-26 10:35:00+00:00,123,68
1112098,1112096,1112099,@AmazonHelp Now I find a tag in the mailbox that they couldn’t deliver. I was home. They didn’t try. :-(,@382461 That's certainly not the experience we want for our customers. We'd like to explore options with you &amp; escalate (1/2) ^MV,2017-10-24 02:25:08+00:00,2017-10-24 02:30:32+00:00,104,133
1582919,1582918,1582920,"@AmazonHelp Wird auf der Echo Produktseite als 3 und 2 pack angeboten 
https://t.co/7M13TXJwgp","@487191 Danke für den Link! Leider gilt die Aktion nur, wenn du beide Geräte in einer Bestellung aufgibst. :/ ^SI",2017-11-04 20:30:31+00:00,2017-11-04 21:38:00+00:00,94,113
2841766,2841757,2841758,"@AmazonHelp Et non...j'avais bcp d options, mais pas celle la","@790708 Si l'option ne s'affiche pas sur notre centre de retour en ligne, c'est que l'article en question n'y est malheureusement pas éligible. 
^SA",2017-11-27 17:52:02+00:00,2017-11-27 18:09:00+00:00,61,148
924474,944853,944856,@AmazonHelp No one from Amazon has reached out to me despite numerous calls and emails,"@339391 I apologize for the poor experience, our specialist team can help you here: https://t.co/ER71rChQNk
^LL",2017-10-23 18:00:17+00:00,2017-10-23 18:29:00+00:00,86,111
96784,96794,96795,@AmazonHelp Can't you check my account what is wrong with that,"@137125 As we don't have essential tool to contact you here, Arun. You can chat with us here: https://t.co/bJzDILP0xP . ^MK",2017-11-30 18:13:50+00:00,2017-11-30 18:39:27+00:00,62,123
1209858,1209855,1209854,@AmazonHelp raised the issue. got reply that refund already processed however I didn't receive any.,"@404007 If we missed out on the time frame, please do let us know. We will help you further. (2/2)^BS",2017-10-25 11:07:12+00:00,2017-10-25 11:21:25+00:00,99,101
334058,334053,334065,"@AmazonHelp UR Amazon home services team is literally showing me HELL with your idiotic and false promises.
20days still installation not done.",@183298 Sincere apologies for the delay. Please fill this form: https://t.co/beaaDm0muc and we'll get this resolved right away.^RS,2017-10-13 14:07:02+00:00,2017-10-13 14:37:32+00:00,143,130
1044320,1044319,1044322,"@AmazonHelp Yep, going in the opposite direction.","@366929 Please reach out to us here: https://t.co/8QIRzZyhR7, so we can look into this for you. ^WJ",2017-10-14 19:24:32+00:00,2017-10-14 19:31:00+00:00,49,99
343702,343695,343693,@AmazonHelp Je suis avec eux par chat. Merci.^^,@136727 Entendu :) Tenez-nous au courant s'il vous plaît. ^SA,2017-11-07 08:51:54+00:00,2017-11-07 08:53:25+00:00,47,61
2317883,2317889,2317892,@AmazonHelp Sincelast 1 mnth only sorry ha,@671981 I get you being upset and I'm sorry about it. Please wait for our reply for updates. ^MP,2017-11-13 14:42:12+00:00,2017-11-13 15:16:29+00:00,42,96
2290593,2290610,2290611,@AmazonHelp Done.,@665365 Thank you for taking time to register your email address. Kindly fill in the form through the link mentioned above by 'AP' and we'll get back to you with an update at the earliest. ^AU,2017-11-16 05:58:32+00:00,2017-11-16 06:05:53+00:00,17,192
1710070,1710069,1710071,@AmazonHelp Hola. Se pondrán en contacto con @22699 para obtener más información y me responderán en max 5 días. Toca esperar,@518111 Cuando la investigación sea finalizada nuestro departamento de Soporte al Cliente te indicará cómo proceder. ^VM,2017-11-07 04:13:57+00:00,2017-11-07 04:20:02+00:00,125,120
863818,863815,863817,"@AmazonHelp Non non c'est bon, j'ai récupéré le colis !","@325139 Ravie d'apprendre cela, profitez en bien :)^FT",2017-10-20 17:45:12+00:00,2017-10-20 17:49:35+00:00,55,54
834849,835799,835800,@AmazonHelp Why I need to wait again I have already given you enough time to fix this issue,"@318785 I'm sorry for the unusual trail in delivering your order, we'll get back to you with an update soon. Appreciate your patience. ^MJ",2017-10-14 06:25:29+00:00,2017-10-14 06:47:26+00:00,91,138
1516028,1516034,1516035,@AmazonHelp Which correspondence?,"@471743 As you've filled your details, our social media team must have replied to you with an update by now. Request you to check it here: https://t.co/DTSNmGldJf and respond to it for further assistance. ^NK",2017-11-11 17:24:26+00:00,2017-11-11 19:24:40+00:00,33,208
853887,853883,853882,"@AmazonHelp Nunca la he tenido, revise mi cuenta de amazon y me piden un código que NO TENGO por que no he tenido 😑 así que , que voy a cancelar?",@322815 Por favor contacta a nuestro servicio al cliente por medio de este enlace: https://t.co/eJXKURvpr8 . ^MB,2017-10-13 13:39:01+00:00,2017-10-13 13:43:07+00:00,145,112
749685,749684,749686,"@AmazonHelp Ya no,he tenido que buscar al repartidor (que no tiene culpa de nada) el fallo de siempre es falta de infraestructura de @80 (ni oficinas)",@299199 Lamento esta experiencia. Recuerda que puedes reportar cualquier incidente con Servicio al Cliente. ^VL,2017-10-11 17:45:28+00:00,2017-10-11 17:50:00+00:00,150,111
278693,278684,278688,@AmazonHelp Do u thinkur gng 2b be earth's mostcustomer  centric organ #shame ur representative  says legally  I bought it from retailer and not Amazon,@182463 I totally get your frustration and I'm sorry about this. We've already forwarded your feedback to the concerned team. ^HA,2017-10-07 10:43:51+00:00,2017-10-07 10:59:00+00:00,151,129
2571879,2571875,2571873,@AmazonHelp directamente por amazon...,"@729308 Radeon77, en este caso te recomendamos verificar la siguiente información para poder hacer uso de tu garantía: https://t.co/q4bM5Hat4C ^LC",2017-11-16 19:57:04+00:00,2017-11-16 20:07:00+00:00,38,146
347487,347486,347491,@AmazonHelp So going forward all FMCG sold by Cloud Tail will be part of Pantry and hence go with a delivery charge? Scaling up profits? #AmazonIndia,"@198754 A flat delivery charge of Rs 49 would be charged for Pantry orders. However, if you're a prime member, you will 1/3 ^GK",2017-10-08 05:31:33+00:00,2017-10-08 07:00:27+00:00,149,127
2881260,2881265,2881266,@AmazonHelp Also concerned that the thief now has access to my Prime account - please advise.,@799496 Hi. I'm sorry to hear that. Do you no longer have access to your Amazon account? Have you received any e-mails in relation to somebody else accessing it? ^DC,2017-11-28 09:35:15+00:00,2017-11-28 09:46:25+00:00,93,165
1121249,1121253,1121261,@AmazonHelp So that's it!!,"@384506 Sorry, when there's an issue with a Gift Card purchased from a retail store, it needs to be returned to the retailer. ^JJ",2017-10-24 07:28:43+00:00,2017-10-24 07:43:50+00:00,26,129
1149836,1149835,1149837,@AmazonHelp Then give me the link where I can track returned product .,@164814 Our support team can help you with the updated tracking. You can connect with us here : https://t.co/R3EfhzgU8B. ^CB,2017-10-15 17:18:13+00:00,2017-10-15 17:39:32+00:00,70,124
1544069,1544071,1544072,@AmazonHelp Ups,@478303 Please give us a call here: https://t.co/hApLpMlfHN so we can take a look at this with you! ^TR,2017-10-17 13:34:49+00:00,2017-10-17 13:41:33+00:00,15,103
2349834,2349833,2349836,@AmazonHelp 20 days to deliver an order. Your apologies are doesn't fill the gap. Upset with your service. Your competitors are far better.,@679213 Sorry for the bad experience with the delivery of the order. Kindly let us know if the issue is still pending. ^AK,2017-10-30 04:16:32+00:00,2017-10-30 04:46:28+00:00,139,122
1594612,1594611,1594613,@AmazonHelp Format von 21:9 auf 16:9 beschnitten und Kontrast viel zu hoch. Hat nichts mit Fernseher zu tun,"@490010 Wir stellen die Inhalte so online, wie der Lizenzinhaber sie uns zur Verfügung stellt. Feedback gebe ich gerne weiter. Gruß MI",2017-11-04 21:35:21+00:00,2017-11-04 22:01:00+00:00,107,134
682634,682632,682631,"@AmazonHelp Unless you can contact the delivery driver and correct this, not much point. Is that possible?","@282902 We'd like to report this delivery issue to Amazon Logistics for review, so they can then look into the available options. ^WJ",2017-10-21 12:54:14+00:00,2017-10-21 13:00:03+00:00,106,133
1211749,1211748,1211750,@AmazonHelp This product's is of no use to me since the shortcomings I mentioned here are obfuscated on your specs section. I just want my refund thanks,"@404408 Did you happen to share your details? If no, please fill in the details here: https://t.co/pNkA6AGT4v we'll help you.^PJ",2017-10-25 12:21:20+00:00,2017-10-25 12:41:45+00:00,152,128
497301,498524,498525,@AmazonHelp So what...? It's ur responsibility to deliver quality and genuine products. Why u r allowing such sellers and manufacturer? &amp; More over I paid amount to Amazon. Not to seller or manufacturer. It's your responsibility to handle if any issues.,"@127186 All sellers are committed to sell genuine products on Amazon.in. As informed earlier, if the manufacturer isn't honoring the warranty of your product, kindly help us with the warranty/service denial letter from the manufacturer and we'll take it up further. ^MO",2017-12-01 18:59:58+00:00,2017-12-01 19:23:29+00:00,257,269
22505,22510,22511,"@AmazonHelp Except that isn't the case.
1 Why not?
2 Why are you sending people to The Works?
3 Why is that book in Home &amp; KItchen?
4 What do you suggest I say to Bonnier when I call their switchboard as you suggest, to find out what Amazon is up to?
5 What is the point of having Prime?","@120918 Hi, you will need to speak with the publishers about this,as ^BM said the latest info we have is reflected on the website^AS.",2017-11-01 09:20:53+00:00,2017-11-01 09:28:00+00:00,291,133
1544157,1544156,1544159,@AmazonHelp There is no positive correspondance from u just blindly lying to the customers,@446017 Twitter being a public platform we do not have access to your order details. (1/2) ^SI,2017-11-04 05:23:25+00:00,2017-11-04 05:30:05+00:00,90,94
