conversation_id,customer_tweet_id,support_tweet_id,customer_message,support_response,customer_created_at,support_created_at,customer_length,support_length
354657,354650,354652,"@AmazonHelp Yes, we stay logged in on Sling. But, this is on the ESPN app, not on Sling",@200296 Please try installing the Sling TV app on your Fire TV and let us know if you're able to access the channel. ^BH,2017-10-31 04:11:58+00:00,2017-10-31 04:18:37+00:00,87,120
487782,487781,487829,"@AmazonHelp Yes I did, and it’s still doing it",@231101 Well that isn't good! Can you contact us for real time troubleshooting? You can reach us via this link: https://t.co/hApLpMlfHN ^KI,2017-12-01 15:45:10+00:00,2017-12-01 15:53:31+00:00,46,139
2715153,2715156,2715157,"@AmazonHelp A delayed delivery is an inconvenience. Saying something has been delivered, handed in person even, when nothing of the sort has been done constitutes to lying to your customers. Most of us would be ok with minor delays, but lying to our face is insulting.",@762195 We understand you are yet to receive your order. Kindly reach us via the link provided earlier and we'll get in touch with you soon. ^VM,2017-11-20 05:32:12+00:00,2017-11-20 05:47:29+00:00,268,144
839381,839390,839391,@AmazonHelp I have still not received my delivery. I do not know whom to approach. My email id is __email__,"@319704 Please don't provide email address, we consider it personal information. Our Twitter page is visible to public. ^VN(2/2)",2017-10-13 16:43:51+00:00,2017-10-13 17:02:00+00:00,107,128
430033,430035,430036,"@AmazonHelp I need my prizes. I can send you the screenshot of the clues I found. 
@115850","@217267 We have provided the best resolution to you, appreciate your understanding. ^MJ",2017-10-19 06:12:36+00:00,2017-10-19 06:50:02+00:00,90,87
798769,798776,798777,@AmazonHelp Une personne vient de m’appeler va falloir quand même aller le chercher à la poste ! Pour un livre qui devait être la sous 3j finalement c’est 5j ! Très déçu du livreur et du manque d’information,"@310416 Je suis désolée pour cela .
C'est la poste qui a pris en charge votre livraison ? ^BR",2017-10-12 16:34:11+00:00,2017-10-12 16:37:00+00:00,207,93
972703,972702,972704,@AmazonHelp The carrier was Amazon shipping,"@350718 Hi, this could have been a miss-scan that has occurred by the driver. May I ask, does this occur often ? ^CR",2017-10-22 08:59:18+00:00,2017-10-22 09:06:27+00:00,43,116
549351,549349,549348,@AmazonHelp I've ordered windows 10 and it originally said that i would get an email to my amazon messages with product key. Why is there a delivery date? https://t.co/KyoHDuLec0,@212570 Gotcha! That just means you'll be receiving the e-mail by December 4th. ^BL,2017-12-02 18:26:35+00:00,2017-12-02 18:32:26+00:00,178,83
422257,422253,422258,"@AmazonHelp I have only got Rs.500 cashback &amp; 500 is still remaining.
But your customer care executives are least bothered about the same.",@215582 here: https://t.co/GIJyeYqKE0 and I'll have this checked for you. (2/2) ^KA,2017-10-10 12:35:12+00:00,2017-10-10 12:43:42+00:00,142,83
1383828,1383825,1383824,@AmazonHelp ... en la puerta de un bar supuestamente cercano que tampoco conozco. Para colmo no tengo ninguna llamada del transportista. Lamentable.,"@442048 Ya te hemos dado respuesta por DM, estamos para servirte. ^AV",2017-10-28 08:27:13+00:00,2017-10-28 08:29:00+00:00,148,69
641821,641818,641817,@AmazonHelp I've just received this email - but the return date was earlier this month?! https://t.co/YWeNlll0S2,"@119036 Because an agent started a new return for you, you can disregard the date. The label will be valid for 7 days. ^ZW",2017-11-19 12:40:29+00:00,2017-11-19 12:53:00+00:00,112,122
2385780,2385782,2385783,@AmazonHelp Order detail-403-9958424-1981160. Pls provide resolution.,"@687596 Please don't provide your order details, as we consider it to be personal info. Our page is visible to the public. 2/2 ^OS",2017-10-20 10:00:45+00:00,2017-10-20 10:15:53+00:00,69,130
2823189,2823181,2823182,@AmazonHelp Je fais des ouvertures de boosters / coffrets / autres goodies pokemon^^ Sinon de temps en temps je fais des ouvertures de box par exemple la plus récente c'était une box avec des produits japonais :) En ce moment je ne suis plus trop actif mais d'ici décembre je le serai ^^,"@695828 Ah oui, vos followers sont souvent des passionnés de pokémon aussi ? ^AR",2017-11-27 09:09:54+00:00,2017-11-27 09:20:26+00:00,287,80
335697,335703,335704,@AmazonHelp It wasn't. You can see the price in my first post.,@196041 The post doesn't show the price. Please report this to our support team here: https://t.co/TdDksLo6Mf. We'll get this checked. ^HD,2017-10-07 22:26:28+00:00,2017-10-07 22:31:01+00:00,62,138
790176,790182,790183,@AmazonHelp  I just want my product today..If can then it's OK..,@308429 Our team is currently working on your concern with the delay of your order. We kindly request you to wait for an update.^RS,2017-10-12 12:46:51+00:00,2017-10-12 13:12:00+00:00,64,131
1208753,1209107,1209108,@AmazonHelp jokers i've written to your master @115851 also multiple time and @115850 and #resoultion team. but you jokers never responded,@158494 Kindly check for the emails sent by us here: https://t.co/8DAc10S7ww. ^AP,2017-10-25 11:19:11+00:00,2017-10-25 11:42:01+00:00,138,81
1042200,1042214,1042217,@AmazonHelp No I don't understand why you can't share. It simply means you won't do anything. Don't test my patience.  I'm already frustrated coz of u,@366431 Refunds are typically processed as per the timeline provided. There may be delay in the refund at times. 1/2 ^OS,2017-10-23 14:44:35+00:00,2017-10-23 15:07:00+00:00,150,120
1553840,1553832,1553834,"@AmazonHelp I've shared details, looking forward for a quick update on this from your side.",@480674 Thanks for the update. We'll check and get back to you at the earliest. ^HA,2017-11-04 11:36:13+00:00,2017-11-04 12:02:00+00:00,91,83
493273,493272,493274,"@AmazonHelp Have done that. But what’s the point, have raised it before but no one does anything???",@232601 Kindly share your details via the above link. We'll check this for you. ^SG,2017-12-01 17:48:17+00:00,2017-12-01 18:01:31+00:00,99,83
2212235,2212230,2212229,@AmazonHelp Is it an innocent question ? Dont you ever wonder why there is no single review on @115833 ? Clicking on review button take you to list of other product that you have not reviewed. You should have put some effor to click on write review before asking customer.,@127217 I get your concern. I'll be sure to forward your feedback internally. ^PS,2017-11-10 04:07:50+00:00,2017-11-10 04:38:51+00:00,272,81
80594,80591,80589,@AmazonHelp con el soporte no hay problema siempre me atienden en español.en este caso me refiero es al código de verificación de 2pasos. Que cuando solicito la llamada una computadora me habla en inglés. Dictando todos los números.quería saber si se puede cambiar eso a español,"@133886 De momento solo contamos con la opción de llamada en inglés. Puedes intentar activando la opción de recibir el código por mensaje de texto: https://t.co/xiydeYQiGc 
^DB",2017-11-30 13:15:24+00:00,2017-11-30 13:23:31+00:00,278,176
2882577,2882599,2882602,"@AmazonHelp Okay. Yesterday i got a mail from amazon stating 
""The item was returned to us by Amazon Transportation Services as undeliverable.Unfortunately, we're unable to re-ship returned packages. The best option is to reorder the item again.""",@799757 This wasn't intended from our end. We'll surely escalate the details of your experience to concerned team for review. Once it is marked as returning to seller we wouldn't be able to reinstate the same. (1/2)^HR,2017-11-29 05:57:40+00:00,2017-11-29 06:21:52+00:00,246,218
2343955,2343954,2343956,@AmazonHelp No I don't I was at my 89year old dads house who lives alone &amp; has limited mobility &amp; therefore would not have been able to answer his front door when the neighbour came to collect the parcel however I was not going to give that information to delivery guy,@677880 Oh no! When you have a moment please contact us: https://t.co/JzP7hlA23B so we can look into this for you. Thanks! ^SW,2017-11-13 16:30:34+00:00,2017-11-13 16:59:31+00:00,276,126
64002,69682,69683,@AmazonHelp @115850 Just received call from some Amazon delivery supervisor to understand issue. He tells that this issue is reported to him today. WHAT WAS AMAZON CUSTOMER CARE DOING FOR PAST 15 DAYS? SLEEPING? #AmazonFails #AmazonFraud #AmazonPayQuiz #AmazonPay @115851,"@130696 I certainly understand your situation. However, as you've filled the details, we'll check and work on your concern right away. We request you to wait for an update from us till then. ^HS",2017-11-30 10:19:00+00:00,2017-11-30 10:34:34+00:00,271,194
2707615,2707614,2707616,"@AmazonHelp Sorry, that doesnt change the green status. I’m watching on the ipad app, if that makes a difference","@760374 Let's try this. Go to https://t.co/p4NJwa6YY7 and select ""Browsing History"" at the top of the page to see the last episode viewed. ^CH",2017-11-20 00:16:32+00:00,2017-11-20 00:32:35+00:00,112,142
2657692,2657696,2657697,@AmazonHelp How much time will you take for it and Now i want my money back any how.,@749229 I understand waiting can be tiresome. We will get in touch with you and get this resolved at the earliest. ^BV,2017-10-31 10:12:59+00:00,2017-10-31 10:57:00+00:00,84,118
130757,130756,130759,"@AmazonHelp Please refer my order no.408-2697272-2442750 on dated 05-Nov-2017 for Lenovo Z2 Plus (Black).
408-3995432-7517924 on dated 12-Nov-2017 1. The mobile was over-heating 
2. The Battery back-up is poor. Lost 100% charges within 4hrs. without any use. Need Refund",@145519 Sorry to know that you're having trouble with your recent order. We'd like to check this and help you. Kindly share your details here:https://t.co/beaaDm0muc and we'll get back to you soon with an appropriate resolution. 1/2 ^SY,2017-11-24 07:49:49+00:00,2017-11-24 09:19:51+00:00,270,236
2389685,2389697,2389698,@AmazonHelp Once when I called customer support they told me that on 17th u vl get final resolution...so I'm waiting upto sunday 17 after that I vl take my actions.....,@638313 We'll make sure to resolve the issue at the earliest. ^MN,2017-11-14 12:38:35+00:00,2017-11-14 12:46:29+00:00,168,65
2276193,2276189,2276191,"@AmazonHelp Yes, it has been resolved. Thanks, again. :)",@662032 You're welcome. Do keep us posted for any further assistance. ^SS,2017-11-11 20:48:44+00:00,2017-11-11 20:57:28+00:00,56,73
502424,502422,502425,@AmazonHelp Your incompetent agent left my package to be stolen.,"@235032 We understand your concern. We'd like to get your feedback regarding the way your parcel was delivered. When you have a moment, please contact us by phone or chat here: https://t.co/qy3J24VGxb ^AC",2017-12-01 22:19:15+00:00,2017-12-01 22:23:33+00:00,64,204
1563544,1563543,1563545,"@AmazonHelp We had a missed delivery on Friday, driver must have ignored delivery instructions. Now we have been given a delivery date of Wednesday.",@482840 I'm sorry for there's such a gap in dates. Did we say we'd contact you again with your cancellation request? ^MG,2017-11-05 17:44:07+00:00,2017-11-05 18:13:00+00:00,148,120
2528835,2528831,2528833,@AmazonHelp Have shared  the details at the page above.,@719995 We have received your details. We'll work on it and get back to you with an update. ^SB,2017-11-16 06:08:44+00:00,2017-11-16 06:13:30+00:00,55,95
1693707,1693713,1693714,@AmazonHelp I can no longer repeatedly fill this form. My issue details is already in many emails...if you fix it well and good else i don't have any obligation to shop from Amazon,"@442894 I understand your concern, If you've already shared the details. Request you to wait and We'll check and get back to you.^BA",2017-11-08 19:11:40+00:00,2017-11-08 19:40:35+00:00,180,132
1352164,1352163,1352165,@AmazonHelp Le suivi me dit “en transit / livraison prévue avant 20h”,@435323 Je vous propose de contacter notre SAV https://t.co/qzuu0dgDXz afin de vérifier le suivi et vous en dire plus. ^MH,2017-10-27 18:39:32+00:00,2017-10-27 18:48:32+00:00,69,122
1153243,1153242,1153244,@AmazonHelp Ya 🤓 https://t.co/htcR84QetZ,@391349 😱😱😱😱😱😱 ¡Qué emocióooon! ¿Qué te pareció? ^KS,2017-10-15 18:02:16+00:00,2017-10-15 18:11:00+00:00,40,52
2216652,2216638,2216639,@AmazonHelp 8 full days now . keep it up :),@647629 Sorry for the delay. We will get your issue resolved at the earliest. ^GU,2017-11-11 07:08:32+00:00,2017-11-11 07:46:00+00:00,43,81
1366086,1366085,1366087,"@AmazonHelp Non è questione di segnalazione. Il citofono dista 3 metri dal manto stradale. Se fosse passato il vostro corriere, come hanno fatto gli INNUMEREVOLI altri vostri colleghi suonare il citofono non costava nulla. Invece con 2 squilli di telefono si è levato la consegna....","@438019 Proprio per questo motivo ti suggerisco di contattare il nostro Servizio Clienti, in modo che i miei colleghi possano verificare cosa sia successo con la tua consegna e inoltrare la segnalazione. Grazie per la collaborazione! ^EA",2017-11-25 12:49:14+00:00,2017-11-25 12:54:29+00:00,283,237
83510,83506,83507,"@AmazonHelp It now says it is coming on Monday, 12/4 instead. Pretty disappointing that I ordered this in September and release day shipping isn’t happening.","@134348 I do apologise for the delay Michael. Please keep us posted on the progress of your order, and let us know if there is anything further we can do.^SM",2017-11-30 14:04:23+00:00,2017-11-30 14:09:30+00:00,157,157
