conversation_id,customer_tweet_id,customer_message,clean_text
1664433,1664435,@AmazonHelp So how are you going to help me?,so how are you going to help me
1664440,1664439,@AmazonHelp ひえー運営さんからリプいただくとは…！上から目線な感想ですみません！！！楽しんでますー(ﾉ´∀｀*)色々な関係で難しいとは思いますが、ビデオをChromecast対応してくれたら更にうれしいです…！,chromecast
1664444,1664443,@AmazonHelp 素敵な品をありがとうございました(*´∀`)♪,
1664450,1664449,"@AmazonHelp 7th November. Was suppose to be dispatched on Saturday, although everytime I check it seems to be pushed back.",7th november was suppose to be dispatched on saturday although everytime i check it seems to be pushed back
1664455,1664454,@AmazonHelp 11PM is incredibly late,11pm is incredibly late
1664472,1664471,"@AmazonHelp DE, household with two kids, each one has its own Spotify account. We cannot connect the individual Echos with different Spotify accounts.",de household with two kids each one has its own spotify account we cannot connect the individual echos with different spotify accounts
1664472,1664475,"@AmazonHelp Ist es denn mit Music Unlimited (Family) möglich, mehrere Echos jeweils mit versch. Accounts der Familienmitglieder zu verknüpfen und trotzdem alle dem gleichen Haushalt anzugehören?",ist es denn mit music unlimited family m glich mehrere echos jeweils mit versch accounts der familienmitglieder zu verkn pfen und trotzdem alle dem gleichen haushalt anzugeh ren
166456,166455,@AmazonHelp Hab euch dann mal den Sachverhalt im Formular beschrieben ... wäre auch nett gewesen wenn euer Mitarbeiter zumindest einen Zettel hinterlassen hätte wo das Päckchen gelassen wurde ...,hab euch dann mal den sachverhalt im formular beschrieben w re auch nett gewesen wenn euer mitarbeiter zumindest einen zettel hinterlassen h tte wo das p ckchen gelassen wurde
166471,166466,@AmazonHelp  https://t.co/8ZgCDEaFyJ,
166471,166465,@AmazonHelp En reparto.,en reparto
166481,166479,"@AmazonHelp Bonsoir, oui il s'agit de Chronopost",bonsoir oui il s agit de chronopost
1664816,2452552,@AmazonHelp super danke würde mich sehr freuen 😊,super danke w rde mich sehr freuen
1664816,2452554,"@AmazonHelp ok danke, ich hoffe heute noch, würde mir den heute noch gern anschauen, aber wenn nicht auch nicht schlimm 😊",ok danke ich hoffe heute noch w rde mir den heute noch gern anschauen aber wenn nicht auch nicht schlimm
1664821,1664820,"@AmazonHelp こちらこそ、お手数をおかけしております。お気遣いありがとうございます。
後日お問い合わせさせていただきます。",
1664829,1664828,@AmazonHelp 先程からこの画面が出てKindleストアを利用できないのですがどうしたらいいでしょうか。検索まではできます。 https://t.co/z6CgKokfaa,kindle
166500,166497,@AmazonHelp Nooo. He comprado un producto prime y mi sorpresa es que no llega en un día. Si no el miércoles que viene. No es urgente pero si está con el calificativo prime (antes premium) debería de llegar en un día no? Saludos,nooo he comprado un producto prime y mi sorpresa es que no llega en un d a si no el mi rcoles que viene no es urgente pero si est con el calificativo prime antes premium deber a de llegar en un d a no saludos
166504,166503,@AmazonHelp Any other ideas?,any other ideas
166504,166506,@AmazonHelp Hey. Yes it is up to date. Same with the app which needed a download then an instant update. It’s just stuck on that loop. All other apps work. I looked at that link before and checked against it. Any other ideas? Have you had issues with the PS3 app at all?,hey yes it is up to date same with the app which needed a download then an instant update it s just stuck on that loop all other apps work i looked at that link before and checked against it any other ideas have you had issues with the ps3 app at all
166513,166512,@AmazonHelp No. It says check back 1st December.,no it says check back 1st december
166518,166517,@AmazonHelp por Amazon,por amazon
1665248,1665273,"@AmazonHelp Tout à fait, on m'a signalé que la console sera potentiellement envoyée depuis l'étranger ajd et donc a peu de chance d'arriver demain.",tout fait on m a signal que la console sera potentiellement envoy e depuis l tranger ajd et donc a peu de chance d arriver demain
1665248,1665277,@AmazonHelp Le 7 Novembre 2017,le 7 novembre 2017
1665248,1665280,"@AmazonHelp C'est inexcusable, je dois faire un transfert de données le 7 de l'ancienne console à celle-ci, et je dois revendre l'autre le même jour",c est inexcusable je dois faire un transfert de donn es le 7 de l ancienne console celle ci et je dois revendre l autre le m me jour
166526,166524,@AmazonHelp Ok! Vou postar o print novamente e quando obter a resposta eu o apago. Encontra-se assim (creio que esteja em aberto). https://t.co/wCmrJ1zABG,ok vou postar o print novamente e quando obter a resposta eu o apago encontra se assim creio que esteja em aberto
166526,166523,"@AmazonHelp Apesar do meu problema não ter sido concluído (culpa do banco, não de vocês), agradeço pelo ótimo atendimento :)",apesar do meu problema n o ter sido conclu do culpa do banco n o de voc s agrade o pelo timo atendimento
1665262,1665261,@AmazonHelp そうなんですね！わざわざ返信頂きありがとう御座います。,
1665293,1665292,@AmazonHelp Arriving early: Rewy Mini Rugby Wireless Portable Bluetooth Speaker With USB &amp; TF Card Sloü will be delivered by AmzAgent(8919426646).,arriving early rewy mini rugby wireless portable bluetooth speaker with usb and tf card slo will be delivered by amzagent 8919426646
1665293,1665296,@AmazonHelp We could not deliver Rewy Mini Rugby Wireless Portable Bluü as we could not contact you on the phone. Re-attempt on next working day. 🤔,we could not deliver rewy mini rugby wireless portable blu as we could not contact you on the phone re attempt on next working day
1665293,1665298,"@AmazonHelp Yes, I tried, they responded well, given a cell number. But, that person also not done my job. Anyway, Chill and RIP . Good night",yes i tried they responded well given a cell number but that person also not done my job anyway chill and rip good night
166530,166529,@AmazonHelp I sent this to the wrong amazon. Sorry :/ it's intended for US,i sent this to the wrong amazon sorry it s intended for us
1665306,1665305,@AmazonHelp La semaine dernière le chauffeur n'a pas trouvé la maison cette semaine la livraison est retardé de 24h ...😈🤔😡,la semaine derni re le chauffeur n a pas trouv la maison cette semaine la livraison est retard de 24h
1665306,1665308,@AmazonHelp Que la livraison est retardé a demain mais le problème est que c'est recurent...,que la livraison est retard a demain mais le probl me est que c est recurent
1665306,1665310,"@AmazonHelp Ca ne sert à rien, dans la mesure ou j'ai bloqué une journée pour rien et que je n'aurais simplement pas ma livraison aujourd'hui !",ca ne sert rien dans la mesure ou j ai bloqu une journ e pour rien et que je n aurais simplement pas ma livraison aujourd hui
